MATR_ALUNO,ANO,MEDIA_FINAL,SITUACAO,COD_ATIV_CURRIC,FREQUENCIA,SIGLA
112,2017,68,Aprovado,CM045,100,Aprovado
112,2017,92,Aprovado,CM046,100,Aprovado
112,2017,75,Aprovado,CM005,100,Aprovado
112,2017,100,Aprovado,CI056,"93,3333333333333",Aprovado
112,2017,93,Aprovado,CM202,100,Aprovado
112,2017,100,Aprovado,CI067,100,Aprovado
112,2017,78,Aprovado,CI210,100,Aprovado
112,2018,85,Aprovado,CI057,"96,6666666666667",Aprovado
112,2018,90,Aprovado,CI237,100,Aprovado
112,2018,94,Aprovado,CI166,"96,6666666666667",Aprovado
112,2018,86,Aprovado,CI212,95,Aprovado
112,2018,99,Aprovado,CI064,100,Aprovado
112,2018,70,Aprovado,CE003,100,Aprovado
112,2018,81,Aprovado,CI164,100,Aprovado
112,2018,94,Aprovado,CI058,100,Aprovado
112,2018,84,Aprovado,CI215,100,Aprovado
112,2018,87,Aprovado,CI062,100,Aprovado
112,2019,9999,Equivalência de Disciplina,CI1055,100,Equivale
112,2019,9999,Equivalência de Disciplina,CI1056,100,Equivale
112,2019,9999,Equivalência de Disciplina,CI1057,100,Equivale
112,2019,9999,Equivalência de Disciplina,CI1212,100,Equivale
112,2019,9999,Equivalência de Disciplina,CMA111,100,Equivale
112,2019,9999,Equivalência de Disciplina,CMA211,100,Equivale
112,2019,9999,Equivalência de Disciplina,CI1068,100,Equivale
112,2019,9999,Equivalência de Disciplina,CM304,100,Equivale
112,2019,9999,Equivalência de Disciplina,CI1003,100,Equivale
112,2019,9999,Equivalência de Disciplina,CI1164,100,Equivale
112,2019,9999,Equivalência de Disciplina,CE009,100,Equivale
112,2019,9999,Equivalência de Disciplina,CM303,100,Equivale
112,2019,9999,Equivalência de Disciplina,CI1237,100,Equivale
112,2019,100,Aprovado,PC001,0,Aprovado
112,2019,9999,Equivalência de Disciplina,CI1062,100,Equivale
112,2019,9999,Equivalência de Disciplina,CI1001,100,Equivale
112,2019,9999,Equivalência de Disciplina,CI1002,100,Equivale
112,2019,9999,Equivalência de Disciplina,CI1210,100,Equivale
112,2019,9999,Equivalência de Disciplina,CI1058,100,Equivale
112,2019,9999,Equivalência de Disciplina,CI1215,100,Equivale
112,2019,9999,Equivalência de Disciplina,CI1064,100,Equivale
112,2019,100,Aprovado,PC002,0,Aprovado
112,2020,93,Aprovado,CI1211,100,Aprovado
112,2020,84,Aprovado,CI1162,"76,6666666666667",Aprovado
112,2020,9999,Matrícula,CI1059,100,Matricula
112,2020,9999,Matrícula,CI1065,100,Matricula
112,2020,9999,Matrícula,CI1162,100,Matricula
112,2020,9999,Matrícula,CI1350,100,Matricula
112,2020,9999,Matrícula,CI1394,100,Matricula
112,2020,9999,Matrícula,CI1316,100,Matricula
113,2017,70,Aprovado,CI055,"93,3333333333333",Aprovado
113,2017,80,Aprovado,CM201,100,Aprovado
113,2017,77,Aprovado,CI068,100,Aprovado
113,2017,29,R-nota,CM045,"83,3333333333333",Reprovado
113,2017,50,Aprovado,CM046,"93,3333333333333",Aprovado
113,2017,21,Reprovado por Frequencia,CI056,"73,3333333333333",Repr. Freq
113,2017,67,Aprovado,CM202,"93,3333333333333",Aprovado
113,2017,9999,Cancelado,CI067,100,Cancelado
113,2017,18,Reprovado por Frequencia,CI210,"46,6666666666667",Repr. Freq
113,2018,93,Aprovado,CI056,100,Aprovado
113,2018,69,Aprovado,CM045,90,Aprovado
113,2018,94,Aprovado,CI067,100,Aprovado
113,2018,64,Aprovado,CI210,90,Aprovado
113,2018,75,Aprovado,CI057,75,Aprovado
113,2018,17,R-nota,CI237,"76,6666666666667",Reprovado
113,2018,0,Reprovado por Frequencia,CI166,"66,6666666666667",Repr. Freq
113,2018,5,Reprovado por Frequencia,CI212,"71,6666666666667",Repr. Freq
113,2018,64,Aprovado,CI064,100,Aprovado
113,2019,20,R-nota,CM005,"83,3333333333333",Reprovado
113,2019,37,R-nota,CE003,80,Reprovado
113,2019,75,Aprovado,CI237,90,Aprovado
113,2019,74,Aprovado,CI166,100,Aprovado
113,2019,74,Aprovado,CI212,90,Aprovado
113,2019,55,Aprovado,CM005,"76,6666666666667",Aprovado
113,2019,51,Aprovado,CI165,"76,6666666666667",Aprovado
113,2019,6,Reprovado por Frequencia,CI164,60,Repr. Freq
113,2019,50,Aprovado,CI059,80,Aprovado
113,2020,85,Aprovado,CI1162,"76,6666666666667",Aprovado
113,2020,84,Aprovado,CI1215,100,Aprovado
113,2020,9999,Matrícula,CI1065,100,Matricula
113,2020,9999,Matrícula,SA214,100,Matricula
113,2020,9999,Matrícula,CI1062,100,Matricula
113,2020,9999,Matrícula,CI1058,100,Matricula
113,2020,9999,Matrícula,CI1215,100,Matricula
114,2017,89,Aprovado,CI055,"93,3333333333333",Aprovado
114,2017,79,Aprovado,CM201,100,Aprovado
114,2017,71,Aprovado,CI068,"93,3333333333333",Aprovado
114,2017,65,Aprovado,CM045,"93,3333333333333",Aprovado
114,2017,82,Aprovado,CM046,100,Aprovado
114,2017,56,Aprovado,CM005,100,Aprovado
114,2017,95,Aprovado,CI056,"96,6666666666667",Aprovado
114,2017,77,Aprovado,CM202,"93,3333333333333",Aprovado
114,2017,75,Aprovado,CI067,"96,6666666666667",Aprovado
114,2017,85,Aprovado,CI210,100,Aprovado
114,2018,72,Aprovado,CI057,"93,3333333333333",Aprovado
114,2018,76,Aprovado,CI237,"96,6666666666667",Aprovado
114,2018,100,Aprovado,CI166,"96,6666666666667",Aprovado
114,2018,100,Aprovado,CI212,100,Aprovado
114,2018,89,Aprovado,CI064,100,Aprovado
114,2018,76,Aprovado,CE003,"96,6666666666667",Aprovado
114,2018,85,Aprovado,CI164,100,Aprovado
114,2018,70,Aprovado,CI058,100,Aprovado
114,2018,69,Aprovado,CI215,100,Aprovado
114,2018,78,Aprovado,CI062,"93,3333333333333",Aprovado
114,2019,75,Aprovado,CI065,100,Aprovado
114,2019,89,Aprovado,CI162,100,Aprovado
114,2019,70,Aprovado,CI059,"93,3333333333333",Aprovado
114,2019,86,Aprovado,CI394,100,Aprovado
114,2019,93,Aprovado,CI061,100,Aprovado
114,2019,91,Aprovado,CI301,100,Aprovado
114,2019,92,Aprovado,CI165,100,Aprovado
114,2019,100,Aprovado,CI209,100,Aprovado
114,2019,85,Aprovado,CI163,"96,6666666666667",Aprovado
114,2019,92,Aprovado,CI218,"93,3333333333333",Aprovado
114,2019,90,Aprovado,CI220,"96,6666666666667",Aprovado
114,2020,100,Aprovado,CI1211,100,Aprovado
114,2020,9999,Matrícula,CI1012,100,Matricula
114,2020,9999,Matrícula,CI1211,100,Matricula
114,2020,9999,Matrícula,CI1221,100,Matricula
114,2020,9999,Matrícula,SA214,100,Matricula
114,2020,9999,Matrícula,CI1010,100,Matricula
114,2020,9999,Matrícula,CI1074,100,Matricula
115,2017,73,Aprovado,CI055,100,Aprovado
115,2017,91,Aprovado,CM201,100,Aprovado
115,2017,63,Aprovado,CI068,100,Aprovado
115,2017,54,Aprovado,CM045,100,Aprovado
115,2017,82,Aprovado,CM046,100,Aprovado
115,2017,70,Aprovado,CM005,100,Aprovado
115,2017,80,Aprovado,CI056,100,Aprovado
115,2017,75,Aprovado,CM202,"96,6666666666667",Aprovado
115,2017,57,Aprovado,CI067,"96,6666666666667",Aprovado
115,2017,78,Aprovado,CI210,100,Aprovado
115,2018,70,Aprovado,CI057,100,Aprovado
115,2018,95,Aprovado,CI237,100,Aprovado
115,2018,79,Aprovado,CI166,"96,6666666666667",Aprovado
115,2018,62,Aprovado,CI212,"91,6666666666667",Aprovado
115,2018,60,Aprovado,CI064,100,Aprovado
115,2018,70,Aprovado,CE003,"96,6666666666667",Aprovado
115,2018,79,Aprovado,CI164,100,Aprovado
115,2018,91,Aprovado,CI058,100,Aprovado
115,2018,22,R-nota,CI215,100,Reprovado
115,2018,82,Aprovado,CI062,"83,3333333333333",Aprovado
115,2019,9999,Equivalência de Disciplina,CI1055,100,Equivale
115,2019,9999,Equivalência de Disciplina,CI1056,100,Equivale
115,2019,9999,Equivalência de Disciplina,CI1057,100,Equivale
115,2019,9999,Equivalência de Disciplina,CI1212,100,Equivale
115,2019,9999,Equivalência de Disciplina,CMA111,100,Equivale
115,2019,9999,Equivalência de Disciplina,CMA211,100,Equivale
115,2019,9999,Equivalência de Disciplina,CI1068,100,Equivale
115,2019,9999,Equivalência de Disciplina,CM304,100,Equivale
115,2019,82,Aprovado,CI1162,95,Aprovado
115,2019,100,Aprovado,CI1100,100,Aprovado
115,2019,77,Aprovado,CI1209,"96,6666666666667",Aprovado
115,2019,9999,Equivalência de Disciplina,CI1003,100,Equivale
115,2019,9999,Equivalência de Disciplina,CI1164,100,Equivale
115,2019,9999,Equivalência de Disciplina,CE009,100,Equivale
115,2019,9999,Equivalência de Disciplina,CM303,100,Equivale
115,2019,30,R-nota,CI1059,100,Reprovado
115,2019,9999,Equivalência de Disciplina,CI1237,100,Equivale
115,2019,9999,Equivalência de Disciplina,CI1062,100,Equivale
115,2019,66,Aprovado,CI394,"93,3333333333333",Aprovado
115,2019,9999,Equivalência de Disciplina,CI1001,100,Equivale
115,2019,9999,Equivalência de Disciplina,CI1002,100,Equivale
115,2019,9999,Equivalência de Disciplina,CI1210,100,Equivale
115,2019,9999,Equivalência de Disciplina,CI1058,100,Equivale
115,2019,70,Aprovado,CI1061,90,Aprovado
115,2019,70,Aprovado,CI1215,100,Aprovado
115,2019,9999,Equivalência de Disciplina,CI1064,100,Equivale
115,2019,55,Aprovado,CI1165,100,Aprovado
115,2019,82,Aprovado,CI1163,90,Aprovado
115,2019,83,Aprovado,CI1350,90,Aprovado
115,2019,86,Aprovado,CI1316,"96,6666666666667",Aprovado
115,2019,84,Aprovado,CI302,"93,3333333333333",Aprovado
115,2020,65,Aprovado,CI1211,100,Aprovado
115,2020,9999,Matrícula,CI1065,100,Matricula
115,2020,9999,Equivalência de Disciplina,CI1352,100,Equivale
115,2020,9999,Matrícula,CI1221,100,Matricula
115,2020,9999,Matrícula,CI1238,100,Matricula
115,2020,9999,Equivalência de Disciplina,CI1021,100,Equivale
115,2020,9999,Matrícula,CI1365,100,Matricula
116,2017,79,Aprovado,CI055,"96,6666666666667",Aprovado
116,2017,100,Aprovado,CM201,100,Aprovado
116,2017,95,Aprovado,CI068,100,Aprovado
116,2017,69,Aprovado,CM045,100,Aprovado
116,2017,85,Aprovado,CM046,100,Aprovado
116,2017,72,Aprovado,CM005,100,Aprovado
116,2017,91,Aprovado,CI056,100,Aprovado
116,2017,93,Aprovado,CM202,100,Aprovado
116,2017,90,Aprovado,CI166,"96,6666666666667",Aprovado
116,2017,75,Aprovado,CI067,100,Aprovado
116,2017,82,Aprovado,CI210,100,Aprovado
116,2018,77,Aprovado,CI057,100,Aprovado
116,2018,95,Aprovado,CI237,90,Aprovado
116,2018,87,Aprovado,CI212,"91,6666666666667",Aprovado
116,2018,80,Aprovado,CI064,100,Aprovado
116,2018,83,Aprovado,CE003,"96,6666666666667",Aprovado
116,2018,85,Aprovado,CI164,"96,6666666666667",Aprovado
116,2018,90,Aprovado,CI058,100,Aprovado
116,2018,65,Aprovado,CI215,100,Aprovado
116,2018,85,Aprovado,CI062,80,Aprovado
116,2019,89,Aprovado,CI065,100,Aprovado
116,2019,88,Aprovado,CI162,100,Aprovado
116,2019,82,Aprovado,CI059,"93,3333333333333",Aprovado
116,2019,87,Aprovado,CI394,90,Aprovado
116,2019,90,Aprovado,CI061,100,Aprovado
116,2019,99,Aprovado,CI301,100,Aprovado
116,2019,76,Aprovado,CI165,"88,3333333333333",Aprovado
116,2019,93,Aprovado,CI209,100,Aprovado
116,2019,87,Aprovado,CI163,90,Aprovado
116,2019,92,Aprovado,CI218,"93,3333333333333",Aprovado
116,2019,90,Aprovado,CI220,"96,6666666666667",Aprovado
116,2020,90,Aprovado,CI1211,100,Aprovado
116,2020,9999,Matrícula,CI1012,100,Matricula
116,2020,9999,Matrícula,CI1211,100,Matricula
116,2020,9999,Matrícula,CI1221,100,Matricula
116,2020,9999,Matrícula,SA214,100,Matricula
116,2020,9999,Matrícula,CI1010,100,Matricula
116,2020,9999,Matrícula,CI1260,100,Matricula
117,2017,66,Aprovado,CI055,"96,6666666666667",Aprovado
117,2017,23,R-nota,CM201,100,Reprovado
117,2017,86,Aprovado,CI068,100,Aprovado
117,2017,39,R-nota,CM045,"83,3333333333333",Reprovado
117,2017,68,Aprovado,CM046,"96,6666666666667",Aprovado
117,2017,58,Aprovado,CI056,"76,6666666666667",Aprovado
117,2017,45,R-nota,CI237,90,Reprovado
117,2017,77,Aprovado,CI166,"93,3333333333333",Aprovado
117,2017,52,Aprovado,CI210,100,Aprovado
117,2018,69,Aprovado,CI057,"86,6666666666667",Aprovado
117,2018,75,Aprovado,CM201,100,Aprovado
117,2018,55,Aprovado,CM045,90,Aprovado
117,2018,90,Aprovado,CI067,100,Aprovado
117,2018,93,Aprovado,CI212,"86,6666666666667",Aprovado
117,2018,"68,5",Aprovado,CM202,"96,6666666666667",Aprovado
117,2018,66,Aprovado,CI237,"81,6666666666667",Aprovado
117,2018,67,Aprovado,CI064,100,Aprovado
117,2018,70,Aprovado,CI062,"83,3333333333333",Aprovado
117,2019,9999,Equivalência de Disciplina,CI1055,100,Equivale
117,2019,9999,Equivalência de Disciplina,CI1056,100,Equivale
117,2019,9999,Equivalência de Disciplina,CI1057,100,Equivale
117,2019,9999,Equivalência de Disciplina,CI1212,100,Equivale
117,2019,9999,Equivalência de Disciplina,CMA111,100,Equivale
117,2019,9999,Equivalência de Disciplina,CMA211,100,Equivale
117,2019,9999,Equivalência de Disciplina,CI1068,100,Equivale
117,2019,9999,Equivalência de Disciplina,CM304,100,Equivale
117,2019,64,Aprovado,CE003,"93,3333333333333",Aprovado
117,2019,9999,Equivalência de Disciplina,CI1003,100,Equivale
117,2019,9999,Cancelado,CI164,100,Cancelado
117,2019,10,R-nota,CI059,90,Reprovado
117,2019,9999,Equivalência de Disciplina,CI1237,100,Equivale
117,2019,9999,Equivalência de Disciplina,CI1062,100,Equivale
117,2019,9999,Equivalência de Disciplina,CI1001,100,Equivale
117,2019,9999,Equivalência de Disciplina,CI1002,100,Equivale
117,2019,9999,Equivalência de Disciplina,CI1210,100,Equivale
117,2019,72,Aprovado,CI215,80,Aprovado
117,2019,9999,Equivalência de Disciplina,CI1064,100,Equivale
117,2019,70,Aprovado,CI1165,"83,3333333333333",Aprovado
117,2019,9999,Equivalência de Disciplina,CE009,100,Equivale
117,2019,70,Aprovado,CM303,100,Aprovado
117,2019,75,Aprovado,CI1059,80,Aprovado
117,2019,9999,Equivalência de Disciplina,CI1215,100,Equivale
117,2020,83,Aprovado,CI1162,80,Aprovado
117,2020,9999,Matrícula,CI1065,100,Matricula
117,2020,9999,Matrícula,CI1162,100,Matricula
117,2020,9999,Matrícula,CI1394,100,Matricula
117,2020,9999,Matrícula,CI1316,100,Matricula
117,2020,9999,Matrícula,CI1058,100,Matricula
118,2017,70,Aprovado,CI055,100,Aprovado
118,2017,77,Aprovado,CM201,100,Aprovado
118,2017,79,Aprovado,CI068,100,Aprovado
118,2017,42,R-nota,CM045,"96,6666666666667",Reprovado
118,2017,68,Aprovado,CM046,100,Aprovado
118,2017,84,Aprovado,CI056,"96,6666666666667",Aprovado
118,2017,67,Aprovado,CM202,"93,3333333333333",Aprovado
118,2017,93,Aprovado,CM045,"86,6666666666667",Aprovado
118,2017,89,Aprovado,CI166,"86,6666666666667",Aprovado
118,2017,45,R-nota,CI067,"96,6666666666667",Reprovado
118,2017,74,Aprovado,CI210,"96,6666666666667",Aprovado
118,2018,90,Aprovado,CI057,90,Aprovado
118,2018,80,Aprovado,CI237,100,Aprovado
118,2018,100,Aprovado,CI067,100,Aprovado
118,2018,75,Aprovado,CI212,"91,6666666666667",Aprovado
118,2018,79,Aprovado,CI064,100,Aprovado
118,2018,94,Aprovado,CM005,"86,6666666666667",Aprovado
118,2018,85,Aprovado,CE003,100,Aprovado
118,2018,70,Aprovado,CI164,100,Aprovado
118,2018,87,Aprovado,CI058,"96,6666666666667",Aprovado
118,2018,87,Aprovado,CI062,"96,6666666666667",Aprovado
118,2018,9999,Cancelado,CI320,100,Cancelado
118,2019,71,Aprovado,CI065,100,Aprovado
118,2019,95,Aprovado,CI162,100,Aprovado
118,2019,84,Aprovado,SA214,"86,6666666666667",Aprovado
118,2019,90,Aprovado,CI061,100,Aprovado
118,2019,78,Aprovado,CI215,"96,6666666666667",Aprovado
118,2019,90,Aprovado,CI220,"96,6666666666667",Aprovado
118,2019,94,Aprovado,CI350,100,Aprovado
118,2019,50,Aprovado,CI059,"86,6666666666667",Aprovado
118,2019,82,Aprovado,CI163,90,Aprovado
118,2019,88,Aprovado,CI218,100,Aprovado
118,2019,91,Aprovado,CI302,"96,6666666666667",Aprovado
118,2020,9999,Cancelado,CI1209,100,Cancelado
118,2020,9999,Matrícula,CI169,100,Matricula
118,2020,9999,Matrícula,CI1221,100,Matricula
118,2020,9999,Matrícula,CI1088,100,Matricula
118,2020,9999,Matrícula,CI1365,100,Matricula
118,2020,9999,Matrícula,CI1256,100,Matricula
119,2017,63,Aprovado,CI055,90,Aprovado
119,2017,33,R-nota,CM201,100,Reprovado
119,2017,75,Aprovado,CI068,100,Aprovado
119,2017,21,R-nota,CM045,"93,3333333333333",Reprovado
119,2017,70,Aprovado,CM046,"93,3333333333333",Aprovado
119,2017,6,R-nota,CI056,"83,3333333333333",Reprovado
119,2017,9,R-nota,CM201,100,Reprovado
119,2017,50,Aprovado,CM045,"81,6666666666667",Aprovado
119,2017,8,R-nota,CI166,"93,3333333333333",Reprovado
119,2017,0,R-nota,CI067,"86,6666666666667",Reprovado
119,2017,0,Reprovado por Frequencia,CI210,"13,3333333333333",Repr. Freq
119,2018,15,R-nota,CI056,"96,6666666666667",Reprovado
119,2018,32,R-nota,CM201,100,Reprovado
119,2018,15,R-nota,CI067,"83,3333333333333",Reprovado
119,2018,13,R-nota,CI210,90,Reprovado
119,2018,3,Reprovado por Frequencia,CM005,"33,3333333333333",Repr. Freq
119,2018,67,Aprovado,CI056,80,Aprovado
119,2018,0,R-nota,CI067,100,Reprovado
119,2018,5,Reprovado por Frequencia,CI210,70,Repr. Freq
119,2018,0,Reprovado por Frequencia,CI064,"73,3333333333333",Repr. Freq
119,2019,51,Aprovado,CI057,100,Aprovado
119,2019,66,Aprovado,CM201,100,Aprovado
119,2019,40,R-nota,CI237,"86,6666666666667",Reprovado
119,2019,0,R-nota,CI067,80,Reprovado
119,2019,10,R-nota,CI210,"83,3333333333333",Reprovado
119,2019,50,Aprovado,CI237,"76,6666666666667",Aprovado
119,2019,8,R-nota,CI067,"76,6666666666667",Reprovado
119,2019,15,R-nota,CI210,"83,3333333333333",Reprovado
119,2019,0,Reprovado por Frequencia,CI064,"73,3333333333333",Repr. Freq
119,2020,9999,Trancamento Total,TRT001,0,Tr. Total
119,2020,9999,Trancamento Total,TRT001,0,Tr. Total
120,2017,100,Aprovado,CI055,100,Aprovado
120,2017,96,Aprovado,CM201,100,Aprovado
120,2017,83,Aprovado,CI068,100,Aprovado
120,2017,80,Aprovado,CM045,100,Aprovado
120,2017,78,Aprovado,CM046,"96,6666666666667",Aprovado
120,2017,90,Aprovado,CM005,100,Aprovado
120,2017,80,Aprovado,CI056,"96,6666666666667",Aprovado
120,2017,77,Aprovado,CM202,"93,3333333333333",Aprovado
120,2017,80,Aprovado,CI166,100,Aprovado
120,2017,80,Aprovado,CI067,100,Aprovado
120,2017,78,Aprovado,CI210,"96,6666666666667",Aprovado
120,2018,86,Aprovado,CI057,"93,3333333333333",Aprovado
120,2018,85,Aprovado,CI237,"96,6666666666667",Aprovado
120,2018,88,Aprovado,CI212,95,Aprovado
120,2018,90,Aprovado,CI064,100,Aprovado
120,2018,80,Aprovado,CI164,"93,3333333333333",Aprovado
120,2018,84,Aprovado,CI058,100,Aprovado
120,2018,75,Aprovado,CI215,100,Aprovado
120,2018,91,Aprovado,CI062,100,Aprovado
120,2019,9999,Equivalência de Disciplina,CI1055,100,Equivale
120,2019,9999,Equivalência de Disciplina,CI1056,100,Equivale
120,2019,9999,Equivalência de Disciplina,CI1057,100,Equivale
120,2019,85,Aprovado,CI065,100,Aprovado
120,2019,9999,Equivalência de Disciplina,CI1212,100,Equivale
120,2019,9999,Equivalência de Disciplina,CMA111,100,Equivale
120,2019,9999,Equivalência de Disciplina,CMA211,100,Equivale
120,2019,9999,Equivalência de Disciplina,CI1068,100,Equivale
120,2019,9999,Equivalência de Disciplina,CM304,100,Equivale
120,2019,79,Aprovado,CI162,100,Aprovado
120,2019,95,Aprovado,CE003,"76,6666666666667",Aprovado
120,2019,9999,Equivalência de Disciplina,CI1003,100,Equivale
120,2019,9999,Equivalência de Disciplina,CI1164,100,Equivale
120,2019,9999,Equivalência de Disciplina,CM303,100,Equivale
120,2019,72,Aprovado,CI059,"96,6666666666667",Aprovado
120,2019,9999,Equivalência de Disciplina,CI1237,100,Equivale
120,2019,9999,Equivalência de Disciplina,CI1062,100,Equivale
120,2019,9999,Equivalência de Disciplina,CI1001,100,Equivale
120,2019,9999,Equivalência de Disciplina,CI1002,100,Equivale
120,2019,9999,Equivalência de Disciplina,CI1210,100,Equivale
120,2019,9999,Equivalência de Disciplina,CI1058,100,Equivale
120,2019,92,Aprovado,CI061,100,Aprovado
120,2019,9999,Equivalência de Disciplina,CI1215,100,Equivale
120,2019,9999,Equivalência de Disciplina,CI1064,100,Equivale
120,2019,9999,Equivalência de Disciplina,CI1065,100,Equivale
120,2019,73,Aprovado,CI1165,100,Aprovado
120,2019,70,Aprovado,CI1339,"91,6666666666667",Aprovado
120,2019,83,Aprovado,CI1163,"86,6666666666667",Aprovado
120,2019,9999,Equivalência de Disciplina,CI1162,100,Equivale
120,2019,81,Aprovado,CI1209,100,Aprovado
120,2019,9999,Equivalência de Disciplina,CE009,100,Equivale
120,2019,9999,Equivalência de Disciplina,CI1059,100,Equivale
120,2019,93,Aprovado,CI1316,"96,6666666666667",Aprovado
120,2019,9999,Equivalência de Disciplina,CI1061,100,Equivale
120,2019,100,Aprovado,CI220,"93,3333333333333",Aprovado
120,2020,21,R-nota,CI1211,100,Reprovado
120,2020,9999,Equivalência de Disciplina,CI1205,100,Equivale
120,2020,9999,Matrícula,CI1211,100,Matricula
120,2020,9999,Matrícula,CI1100,100,Matricula
120,2020,9999,Matrícula,CI1350,100,Matricula
120,2020,9999,Matrícula,CI1010,100,Matricula
120,2020,9999,Equivalência de Disciplina,CI1220,100,Equivale
121,2017,64,Aprovado,CI055,"93,3333333333333",Aprovado
121,2017,74,Aprovado,CM201,100,Aprovado
121,2017,84,Aprovado,CI068,100,Aprovado
121,2017,36,R-nota,CM045,"93,3333333333333",Reprovado
121,2017,77,Aprovado,CM046,"96,6666666666667",Aprovado
121,2017,77,Aprovado,CI056,100,Aprovado
121,2017,39,R-nota,CM202,90,Reprovado
121,2017,90,Aprovado,CI166,"96,6666666666667",Aprovado
121,2017,87,Aprovado,CI067,"93,3333333333333",Aprovado
121,2017,52,Aprovado,CI210,80,Aprovado
121,2018,90,Aprovado,CI057,100,Aprovado
121,2018,70,Aprovado,CM045,"86,6666666666667",Aprovado
121,2018,55,Aprovado,CI237,"86,6666666666667",Aprovado
121,2018,72,Aprovado,CI212,"93,3333333333333",Aprovado
121,2018,80,Aprovado,CI064,100,Aprovado
121,2018,9999,Cancelado,CM005,100,Cancelado
121,2018,36,R-nota,CM202,"83,3333333333333",Reprovado
121,2018,73,Aprovado,CI058,"93,3333333333333",Aprovado
121,2018,55,Aprovado,CI215,100,Aprovado
121,2019,25,Reprovado por Frequencia,CI065,"73,3333333333333",Repr. Freq
121,2019,60,Aprovado,CI164,"93,3333333333333",Aprovado
121,2019,62,Aprovado,CI059,"93,3333333333333",Aprovado
121,2019,83,Aprovado,CI062,90,Aprovado
121,2019,75,Aprovado,CMA211,"97,7777777777778",Aprovado
121,2019,76,Aprovado,CI1162,90,Aprovado
121,2019,70,Aprovado,CM303,100,Aprovado
